Store Name,EAN/PLU,Root Article Code,LU,LV,SV Code,Description,Must Stock,Delisted,Store Selling Price,Cost Price,Vat,Case Qty,Margin %,DRS,Supplier,Article Linking
241 - RIALTO - O'LEARY,5901986038184,1863924,PCK,0,0,MINIONS MEGA SURPRISE BAG 10GRM,Y,,2.45,21.46,23.00%,15,28.17%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5031396080258,1885718,PCK,0,0,SWEET BANDIT,N,,2.25,1.13,23.00%,1,38.23%,N,BTG - BOTANIC MARKETING LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,8717371585297,1922909,PCK,0,0,NECKLACE CANDY,N,,0.75,24.65,23.00%,48,15.78%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,1379847,,PCK,0,0,PICK & MIX 1PCE,N,,2.00,1.50,23.00%,1,7.75%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,745760174669,1770708,PCK,0,0,TUBS VEGAN 150GRM,N,,1.60,27.00,23.00%,30,30.81%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525116797,1114657,PCK,1,0,FINI PEACH RINGS BAG 85GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,0251880000000,1123317,PCK,0,0,PICK N MIX SWEETS 1KGM,N,,12.80,5.10,23.00%,1,50.99%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5060327460012,1448593,PCK,0,0,LOVE SWEETS MIX UP 230GRM,Y,,2.00,28.00,23.00%,24,28.25%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5060212103048,1481830,PCK,0,0,CRAZY JELLY BEANS 144GRM,N,,2.00,8.00,23.00%,10,50.80%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5391530990011,1535557,PCK,1,0,THE BIG MIX-UP JELLY BAG 250GRM,Y,,2.00,50.00,23.00%,40,23.12%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,745760174652,1699964,PCK,0,0,MAXI TUB MIX UP 320GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776132,1699964,PCK,1,1,TUBS SWEETS MAXI FRUIT JELLIES 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776101,1699964,PCK,2,2,TUBS SWEETS MAXI JELLY BEANS 390GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776071,1699964,PCK,3,3,TUBS SWEETS MAXI JELLY MIX 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,JNB - JOHNSON BROS (AMB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776040,1699964,PCK,4,4,TUBS SWEETS MAXI RASPBERRY BON BONS 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,JNB - JOHNSON BROS (AMB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776057,1699964,PCK,5,5,TUBS SWEETS MAXI STRAWBERRY BON BON 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776064,1699964,PCK,6,6,TUBS SWEETS MAXI TOFFEE BON BONS 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776163,1699964,PCK,7,7,TUBS SWEETS MAXI VANILLA FUDGE 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776095,1699964,PCK,8,8,TUBS SWEETS MAXI WINE GUMS 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,JNB - JOHNSON BROS (AMB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776194,1699964,PCK,9,9,TUBS SWEETS MAXI AMERICAN HARD GUMS 370GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776149,1699964,PCK,10,10,TUBS SWEETS MAXI FIZZY WORMS 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776118,1699964,PCK,11,11,TUBS SWEETS MAXI STRAWBERRY BITES 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776156,1699964,PCK,12,12,TUBS SWEETS MAXI JELLY BABIES 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,5060327461361,1749620,PCK,0,0,LOVE SWEET JELLY MIX CUP 180GRM,Y,,2.00,27.35,23.00%,24,29.92%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,*
241 - RIALTO - O'LEARY,5060327461378,1749620,PCK,1,1,LOVE SWEET FIZZY MIX CUP 180GRM,Y,,2.00,27.35,23.00%,24,29.92%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,*
241 - RIALTO - O'LEARY,5060327461705,1749620,PCK,2,2,LOVE SWEET MIX UPS CUP 180GRM,N,,2.00,27.35,23.00%,24,29.92%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,5060327461712,1749620,PCK,3,3,LOVE SWEET RETRO MIX CUP 180GRM,N,,2.00,27.35,23.00%,24,29.92%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,5060327461743,1749620,PCK,4,4,LOVE SWEET PICK N MIX CUP 180GRM,N,,2.00,27.35,23.00%,24,29.92%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,5060327461750,1749620,PCK,5,5,LOVE SWEET MINT MIX CUP 150GRM,N,,2.00,27.35,23.00%,24,29.92%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,5060327462054,1749620,PCK,6,6,LOVE SWEET CUPS ASSORTED BON BON 150GRM,N,,2.00,13.65,23.00%,12,30.04%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,5060327462047,1749620,PCK,7,7,LOVE SWEET CUPS BOILED SWEETS 150GRM,N,,2.00,13.65,23.00%,12,30.04%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,5060327462085,1749620,PCK,8,8,LOVE SWEETS SOUR SOUR WORM 110GRM,Y,,2.00,13.65,23.00%,12,30.04%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,*
241 - RIALTO - O'LEARY,5060327462061,1749620,PCK,9,9,LOVE SWEETS SOUR WATERMELON 110GRM,Y,,2.00,13.65,23.00%,12,30.04%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,*
241 - RIALTO - O'LEARY,5060327462078,1749620,PCK,10,10,LOVE SWEETS SOUR FIZZY FRUIT 110GRM,Y,,2.00,13.65,23.00%,12,30.04%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,*
241 - RIALTO - O'LEARY,5060327462092,1749620,PCK,11,11,LOVE SWEETS SOUR BEARS 110GRM,Y,,2.00,13.65,23.00%,12,30.04%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,*
241 - RIALTO - O'LEARY,5060327464454,1749620,PCK,12,12,LOVE SWEETS ASSORTED PENCILS 95GRM,N,,1.00,10.50,23.00%,18,28.25%,N,CDJ - JFC DISTRIBUTION IRL LTD (CHILL/CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,5392000199804,1782475,PCK,0,0,BOILED SWEETS 100GRM,Y,,1.65,29.50,23.00%,36,38.91%,N,AKS - AK SWEETS LIMITED - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125053165,1881939,PCK,0,0,GLENDALOUGH ANISEED COUGH DROPS JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125052960,1881939,PCK,1,1,GLENDALOUGH APPLE DROP SWEETS JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125052977,1881939,PCK,2,2,GLENDALOUGH BULL'S EYES JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125053004,1881939,PCK,3,3,GLENDALOUGH CLOVE ROCK JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125052991,1881939,PCK,4,4,GLENDALOUGH COLA CUBES JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125053011,1881939,PCK,5,5,GLENDALOUGH COUGH DROPS JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125052946,1881939,PCK,6,6,GLENDALOUGH JELLY BEANS JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125052953,1881939,PCK,7,7,GLENDALOUGH PEAR DROPS JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125052908,1881939,PCK,8,8,GLENDALOUGH RASPBERRY BONBONS JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125052984,1881939,PCK,9,9,GLENDALOUGH RHUBARB & CUSTARD JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125053172,1881939,PCK,10,10,GLENDALOUGH STRAWBERRY & CREAM JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125052915,1881939,PCK,11,11,GLENDALOUGH STRAWBERRY BONBONS JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125052922,1881939,PCK,12,12,GLENDALOUGH TOFFEE BONBONS JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125053028,1881939,PCK,13,13,GLENDALOUGH WINE GUMS JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,745125053189,1881939,PCK,14,14,GLENDALOUGH VANILLA FUDGE JAR 200GRM,Y,,4.99,28.88,23.00%,12,40.68%,N,AWL - ALLEGRO LTD (CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,796554776088,1939954,PCK,0,0,TUBS SWEETS MAXI FIZZY MIX 300GRM,N,,5.30,39.00,23.00%,15,39.66%,N,JNB - JOHNSON BROS (AMB) - 1CB_EURY,
241 - RIALTO - O'LEARY,5000127780019,1017007,PCK,6,3,KELLOGGS COCO POPS CEREAL BAR 20GRM,N,,1.25,17.73,23.00%,25,30.21%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5050083090318,1017007,PCK,7,4,KELLOGGS RICE KRISPIES CEREAL BAR 20GRM,N,,1.25,17.73,23.00%,25,30.21%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5053827116862,1022908,PCK,5,0,KELLOGGS RICE KRISPIE SQ CAR CHOC 36GRM,N,,1.50,23.75,23.00%,30,35.08%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000127731257,1022908,PCK,4,2,KELLOGGS RICE KRISPIE SQUARES 28GRM,N,,1.50,23.75,23.00%,30,35.08%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5059321006821,1022908,PCK,6,3,RICE KRISPIE SQUARES CORN FLAKE BAR 31GRM,Y,,1.45,23.75,23.00%,30,32.84%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5000127700024,1024263,PCK,3,0,KELLOGGS NUTRI-GRAIN ELEVENS RAISIN 45G,Y,,1.50,17.21,13.50%,24,45.74%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5053827186827,1024816,PCK,6,3,NUTRI GRAIN BAR BLUEBERRY 37G,N,,1.70,18.00,13.50%,25,51.93%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5053827186797,1024816,PCK,7,4,NUTRI GRAIN BAR STRAWBERRY 37GRM,N,,1.70,18.00,13.50%,25,51.93%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5053827186674,1024816,PCK,8,5,NUTRI GRAIN APPLE BAR 37GRM,N,,1.70,18.00,13.50%,25,51.93%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8410076800435,1068762,PCK,1,1,NATURE VALLEY CRUNCHY OATS N HONEY 42GRM,N,,1.65,11.00,23.00%,18,54.44%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8410076900005,1068762,PCK,2,2,NATURE VALLEY TRAIL MIX FRUIT & NUT 30GRM,Y,,0.91,4.33,23.00%,18,67.48%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,016000502642,1068762,PCK,3,3,NATURE VALLEY MAPLE SYRUP CEREAL 42GRM,N,,1.65,11.00,23.00%,18,54.44%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8410076800510,1068762,PCK,4,4,NATURE VAL CRUNCH OATS&DRK CHOC BAR 42GRM,N,,1.65,11.00,23.00%,18,54.44%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034444101721,1102273,PCK,0,0,MA BAKER BELG CHOC FRUIT&NUT OATBAR 100GRM,N,,1.35,0.79,23.00%,1,28.02%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101707,1102275,PCK,0,0,MA BAKER BELGIAN&CARMEL OAT BAR 100GRM,N,,1.85,1.26,23.00%,1,16.56%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101349,1144912,PCK,0,0,MA BAKER GIANT BARS BLUEBERRY 90GRM,Y,,2.00,25.09,23.00%,20,22.85%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101738,1161935,PCK,0,0,BELGIAN CHOC&ORANGE SMOOTHIE BAR 1PCE,N,,1.85,1.04,23.00%,1,30.55%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101714,1161943,PCK,0,0,BELGIAN CHOCOLATE CHIP SMOOTHIE BAR 100GRM,N,,1.85,20.89,23.00%,20,30.55%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5050083449031,1165500,PCK,0,0,KELLOGG KRISP SQUARES TOTAL CHOC 36GRM,N,,1.50,23.54,23.00%,30,35.66%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034444101226,1189360,PCK,0,0,MA BAKER GIANT BAR HAZELNUT 90G,N,,1.85,1.26,23.00%,1,16.56%,N,MKD - M&D MKTG/DISTRIB LTD (AMB) - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101202,1193360,PCK,0,0,MA BAKER GIANT PECAN SMOOTHIE BAR 90G,N,,1.85,1.04,23.00%,1,30.55%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101240,1208246,PCK,0,0,MA BAKER GIANT BAR MANGO 90G,N,,1.85,1.04,23.00%,1,30.55%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101127,1208253,PCK,0,0,MA BAKER GIANT BAR APPLE 90G,N,,1.85,1.09,23.00%,1,27.53%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101219,1312946,PCK,0,0,GIANT BAR PISTACHIO 1PCE,N,,2.00,25.09,23.00%,20,22.85%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101035,1401707,PCK,0,0,MABAKER GIANT WALNUT BAR 90G,N,,1.85,20.89,23.00%,20,30.55%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034444101004,1414841,PCK,0,0,MA BAKER GIANT PEANUT BAR 90G,N,,1.85,1.04,23.00%,1,30.55%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,1445433,,PCK,0,0,YIPPEE BAR STRAWBERRY 70GRM,Y,,3.84,24.78,23.00%,12,33.86%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5024278006118,1463513,PCK,0,0,9 BAR NUTTY GLUTEN FREE 50GRM,N,,1.69,0.72,23.00%,16,96.73%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8410076900302,1535032,PCK,0,0,NATURE VALLEY PROT PEANUT&CHOC BAR 40GRM,N,,2.55,12.07,23.00%,12,51.48%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8410076900319,1535032,PCK,1,1,NATURE VALLEY PROT SALTED CARAMEL 40GRM,N,,2.55,12.07,23.00%,12,51.48%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,54010604,1757306,PCK,0,0,LOTUS BISCOFF BISCUIT 2 PACK 25GRM,N,,1.50,16.00,13.50%,20,39.47%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5900617034809,1840447,PCK,0,0,SANTE GO ON VITAMIN BAR 50 GRM,N,,1.70,23.58,23.00%,24,28.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617034786,1840447,PCK,1,1,SANTE GO ON ENERGY BAR 50 GRM,N,,1.70,23.58,23.00%,24,28.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617013088,1840447,PCK,2,2,SANTE GO ON PROTEIN BAR PEANUT 50 GRM,N,,1.70,23.58,23.00%,24,28.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617013101,1840447,PCK,3,3,SANTE GO ON PROTEIN BAR VANILLA 50 GRM,N,,1.95,23.58,23.00%,24,38.03%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617013149,1840447,PCK,4,4,SANTE GO ON PROTEIN BAR CRANBERRY 50GRM,N,,1.70,23.58,23.00%,24,28.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617013064,1840447,PCK,5,5,SANTE GO ON PROTEIN BAR COCOA 50GRM,N,,1.95,23.58,23.00%,24,38.03%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617033864,1840487,PCK,0,0,SANTE CRISPY OATS AND CRANBERRY BAR 40GRMX24,N,,0.70,10.09,13.50%,24,31.83%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617033840,1840487,PCK,1,1,SANTE CRISPY OATS AND CHOCOLATE BAR 40GRM,Y,,0.70,10.09,13.50%,24,31.83%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5900617033888,1840487,PCK,2,2,SANTE CRISPY OATS AND HONEY BAR 40GRMX24,N,,0.70,10.09,13.50%,24,31.83%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617015976,1840501,PCK,0,0,SANTE CRUNCHY PLUM VANILLA COATED B 40GRM,N,,0.69,9.83,23.00%,25,29.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617015716,1840501,PCK,1,1,SANTE CRUNCHY NUT AND ALMOND CHOCOL 40GRM,N,,0.69,9.83,23.00%,25,29.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900617015723,1840501,PCK,2,2,SANTE CRUNCHY CRANBERRY-RASPBERRY W 40GRM,N,,0.69,9.83,23.00%,25,29.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099839722974,1863266,PCK,2,2,THE HAPPY PEAR OATY GRANOLA CRUNCH 50GRM,Y,,1.70,14.00,23.00%,15,32.47%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,989891,2001052,PCK,0,0,NATURE VALLEY CRUNCHY & PROTEIN BAR MXD HOD 1PCE,N,,2.00,80.00,23.00%,78,36.92%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328120775,1022430,PCK,2,0,WALKERS MAX CRISPS CHEESE & ONION 50GRM,N,,1.65,19.76,23.00%,24,38.62%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,1630459,,PCK,0,0,POMSTICKS SALT N VIN,Y,,1.50,17.20,23.00%,20,29.48%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5000328270890,1003932,PCK,15,9,WALKERS PRAWN COCKTAIL CRISPS 45GRM,Y,,1.65,24.50,23.00%,32,42.93%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5000328271095,1003932,PCK,16,10,WALKERS SMOKY BACON CRISPS 45GRM,N,,1.65,24.50,23.00%,32,42.93%,N,DELIST - DELISTED MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328037660,1003932,PCK,18,12,WALKERS BBQ SAUCE CRISPS 45GRM,N,,1.65,19.58,23.00%,32,54.39%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328037523,1003932,PCK,19,13,WALKERS SALT&VINEGAR CRISPS 45GRM,N,,1.65,19.58,23.00%,32,54.39%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1003932-003
241 - RIALTO - O'LEARY,5011096011127,1013407,PCK,19,15,TAYTO HUNKY DORYS SALT & VINEGAR 37GRM,N,,1.55,41.85,23.00%,50,33.58%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,2001685-000
241 - RIALTO - O'LEARY,5011096011110,1013407,PCK,20,16,TAYTO HUNKY DORY CH CHEESE SP ONION 37GRM,N,,1.75,44.90,23.00%,50,36.88%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,2001682-000
241 - RIALTO - O'LEARY,5011096011134,1013407,PCK,21,17,TAYTO HUNKY DORYS SOUR CREAM & ONIO 37GRM,N,,1.70,41.85,23.00%,50,39.44%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,2001688-000
241 - RIALTO - O'LEARY,5011096011141,1013407,PCK,22,18,TAYTO HUNKY DORYS BUFFALO 37GRM,N,,1.70,41.85,23.00%,50,39.44%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,2001681-000
241 - RIALTO - O'LEARY,5011096011691,1013407,PCK,23,19,TAYTO HUNKY DORYS PRAWN COCKTAIL 37GRM,N,,1.50,41.85,23.00%,50,31.37%,N,UNAVAIL - UNAVAILABLE MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328270715,1016567,PCK,4,2,WALKERS CHEESE & ONION CRISPS 45GRM M,N,,1.65,19.58,23.00%,32,54.39%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011096001494,1019709,PCK,0,0,TAYTO TREBLE CRUNCH CHEESE & ONION 20GRM,N,,1.70,35.91,23.00%,48,45.87%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011096012438,1128952,PCK,6,4,TAYTO H&S MIGHTY MUNCH 6PK €2.75 26GRM,N,,2.75,23.46,23.00%,12,12.56%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1128952-003
241 - RIALTO - O'LEARY,5099274000262,1130122,PCK,0,0,MANHATTAN CRISPS CHEESE&ONION 35GRM,N,,1.20,0.54,23.00%,1,44.65%,N,554 - MANHATTAN PEANUTS LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,5000328529660,1276543,PCK,1,0,QUAVERS CHEESE 34GRM,N,,1.40,18.56,23.00%,30,45.65%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010052108826,1430732,PCK,0,0,BIKERS SPICY FLAVOUR 45GRM,N,,1.00,24.96,23.00%,48,36.04%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5392000108158,1434587,PCK,0,0,SCRATCH MY PORK SMOKY BACON FLAVOUR 30GRM,N,,3.35,1.83,23.00%,1,32.81%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5392000108127,1434588,PCK,0,0,SCRATCH MY PORK TRAD SALT FLAVOUR 30G,N,,3.35,1.83,23.00%,1,32.81%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5000237138700,1480488,PCK,2,1,MCCOYS FLAME GRILLED STEAK 45GRM,N,,1.60,35.86,23.00%,36,23.42%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
